SK_ID_CURR,NAME_CONTRACT_TYPE,AMT_ANNUITY,AMT_APPLICATION,AMT_CREDIT,AMT_GOODS_PRICE,WEEKDAY_APPR_PROCESS_START,NAME_CONTRACT_STATUS,DAYS_DECISION,NAME_PAYMENT_TYPE,NAME_CLIENT_TYPE,NAME_PORTFOLIO,CHANNEL_TYPE,CNT_PAYMENT,NAME_YIELD_GROUP,LOAN_ACTIVITY_SCORE
358355,Consumer loans,4418.865,23786.73,22464.0,23786.73,TUESDAY,Approved,1389,Cash through the bank,New,POS,Country-wide,6.0,High,2
354960,Consumer loans,10610.28,51601.5,51601.5,51601.5,THURSDAY,Approved,478,Cash through the bank,Repeater,POS,Country-wide,6.0,High,2
160695,Consumer loans,26056.8,135112.5,140908.5,135112.5,FRIDAY,Approved,511,Cash through the bank,New,POS,Country-wide,6.0,High,2
270571,Revolving loans,2250.0,45000.0,45000.0,45000.0,FRIDAY,Refused,298,UNKOWN,New,Cards,Stone,0.0,High,2
137133,Consumer loans,6131.025,37350.0,32116.5,37350.0,SUNDAY,Approved,1612,Cash through the bank,New,POS,Stone,6.0,High,2
253191,Consumer loans,9943.02,109800.0,96534.0,109800.0,THURSDAY,Refused,1973,Cash through the bank,New,POS,Stone,12.0,High,2
308782,Consumer loans,3414.555,34155.0,27643.5,34155.0,SATURDAY,Approved,2113,Cash through the bank,Repeater,POS,Country-wide,12.0,High,2
198161,Consumer loans,3554.91,25146.0,25105.5,25146.0,FRIDAY,Approved,1614,Cash through the bank,New,POS,Country-wide,10.0,High,2
316901,Consumer loans,11324.295,105687.0,94923.0,105687.0,TUESDAY,Approved,1971,Cash through the bank,New,POS,Country-wide,10.0,High,2
447972,Consumer loans,10928.25,98077.5,108436.5,98077.5,TUESDAY,Refused,493,Cash through the bank,New,POS,Country-wide,12.0,High,2
421010,Cash loans,0.0,0.0,0.0,279000.0,FRIDAY,Canceled,220,Cash through the bank,Repeater,Cash,Credit and cash offices,36.0,Low,2
293655,Cash loans,6536.34,45000.0,55075.5,45000.0,TUESDAY,Approved,503,Cash through the bank,Repeater,Cash,Credit and cash offices,12.0,High,2
327589,Cash loans,0.0,0.0,0.0,279000.0,TUESDAY,Canceled,241,Cash through the bank,Repeater,Cash,Credit and cash offices,36.0,Low,2
192669,Cash loans,16708.59,270000.0,299223.0,270000.0,TUESDAY,Refused,563,Cash through the bank,Repeater,Cash,Credit and cash offices,24.0,Low,2
173210,Consumer loans,4358.61,35505.0,31954.5,35505.0,FRIDAY,Refused,2063,Cash through the bank,Repeater,POS,Stone,10.0,High,2
259576,Consumer loans,24129.36,139522.5,131782.5,139522.5,WEDNESDAY,Approved,2531,Cash through the bank,New,POS,Stone,6.0,High,2
164720,Consumer loans,4969.35,59517.0,45000.0,59517.0,THURSDAY,Approved,364,Cash through the bank,New,POS,Country-wide,12.0,High,2
412975,Consumer loans,8346.555,64251.0,70614.0,64251.0,FRIDAY,Approved,2399,Cash through the bank,New,POS,Stone,12.0,High,2
304046,Consumer loans,17788.23,164475.0,158935.5,164475.0,MONDAY,Refused,1676,Cash through the bank,Refreshed,POS,Country-wide,10.0,High,2
155241,Cash loans,15134.4,360000.0,360000.0,360000.0,TUESDAY,Approved,233,Cash through the bank,Repeater,Cash,Regional / Local,48.0,Middle,2
384729,Consumer loans,8474.355,42295.5,29745.0,42295.5,FRIDAY,Approved,2434,Cash through the bank,New,POS,Country-wide,4.0,High,2
149457,Consumer loans,11169.225,43560.0,39204.0,43560.0,TUESDAY,Approved,2901,Cash through the bank,Repeater,POS,Country-wide,4.0,High,2
121764,Consumer loans,5577.885,26167.5,20934.0,26167.5,WEDNESDAY,Approved,1410,Cash through the bank,Refreshed,POS,Country-wide,4.0,High,2
255273,Revolving loans,9000.0,180000.0,180000.0,180000.0,FRIDAY,Refused,235,UNKOWN,Repeater,Cards,Credit and cash offices,0.0,Middle,2
134399,Cash loans,0.0,0.0,0.0,279000.0,THURSDAY,Canceled,194,Cash through the bank,Repeater,Cash,Credit and cash offices,36.0,Low,2
266867,Cash loans,0.0,0.0,0.0,279000.0,THURSDAY,Canceled,554,Cash through the bank,New,Cash,Credit and cash offices,36.0,Low,2
319522,Cash loans,0.0,0.0,0.0,279000.0,SUNDAY,Canceled,168,Cash through the bank,Repeater,Cash,Credit and cash offices,36.0,Low,2
101011,Consumer loans,6856.065,65866.5,66735.0,65866.5,FRIDAY,Approved,627,Cash through the bank,Refreshed,POS,Country-wide,12.0,High,2
302514,Consumer loans,3344.355,18085.5,18085.5,18085.5,SATURDAY,Refused,403,Cash through the bank,Repeater,POS,Country-wide,6.0,High,2
366604,Consumer loans,24418.62,130500.0,123264.0,130500.0,THURSDAY,Approved,2429,Cash through the bank,New,POS,Stone,6.0,High,2
170274,Consumer loans,11761.74,62046.0,58603.5,62046.0,SATURDAY,Approved,2809,Cash through the bank,New,POS,Stone,6.0,High,2
313265,Consumer loans,6086.43,38376.0,38376.0,38376.0,MONDAY,Refused,2570,Cash through the bank,Repeater,POS,Stone,8.0,High,2
222542,Consumer loans,2267.055,18855.0,18643.5,18855.0,SATURDAY,Approved,2072,Cash through the bank,New,POS,Country-wide,12.0,High,2
271357,Consumer loans,5328.495,43551.0,39051.0,43551.0,WEDNESDAY,Approved,117,Cash through the bank,Repeater,POS,Country-wide,10.0,High,2
392319,Consumer loans,2881.665,20655.0,19921.5,20655.0,SUNDAY,Approved,1925,Cash through the bank,New,POS,Country-wide,10.0,High,2
309307,Consumer loans,6810.48,44460.0,48370.5,44460.0,THURSDAY,Approved,870,Cash through the bank,New,POS,Country-wide,10.0,High,2
393391,Cash loans,0.0,0.0,0.0,279000.0,WEDNESDAY,Canceled,267,Cash through the bank,Repeater,Cash,Credit and cash offices,36.0,Low,2
152739,Cash loans,0.0,0.0,0.0,279000.0,WEDNESDAY,Canceled,413,Cash through the bank,Repeater,Cash,Credit and cash offices,36.0,Low,2
144577,Cash loans,0.0,0.0,0.0,279000.0,MONDAY,Refused,204,Cash through the bank,Repeater,Cash,Credit and cash offices,36.0,Low,2
277739,Cash loans,70667.73,1237500.0,1327342.5,1237500.0,MONDAY,Approved,663,Cash through the bank,Repeater,Cash,Credit and cash offices,30.0,Middle,2
163304,Cash loans,14167.485,247500.0,280989.0,247500.0,TUESDAY,Refused,396,Cash through the bank,Repeater,Cash,Credit and cash offices,30.0,Middle,2
426405,Consumer loans,6213.87,62145.0,55930.5,62145.0,MONDAY,Approved,2876,Cash through the bank,New,POS,Regional / Local,10.0,High,2
294197,Consumer loans,3496.14,34965.0,31468.5,34965.0,TUESDAY,Approved,2498,Cash through the bank,New,POS,Regional / Local,10.0,High,2
346131,Consumer loans,3887.82,48153.96,38520.0,48153.96,MONDAY,Approved,267,Cash through the bank,New,POS,Country-wide,12.0,High,2
119114,Consumer loans,9551.97,45945.0,45945.0,45945.0,THURSDAY,Approved,1272,Cash through the bank,Repeater,POS,Country-wide,6.0,High,2
380818,Consumer loans,5574.465,54450.0,49005.0,54450.0,MONDAY,Approved,880,Cash through the bank,New,POS,Stone,10.0,High,2
250374,Consumer loans,6872.445,38205.0,33705.0,38205.0,MONDAY,Approved,1608,Cash through the bank,New,POS,Country-wide,6.0,High,2
170688,Consumer loans,15916.905,147055.5,143266.5,147055.5,MONDAY,Approved,1589,Cash through the bank,New,POS,Country-wide,10.0,High,2
261279,Consumer loans,14778.0,143550.0,75091.5,143550.0,SUNDAY,Refused,1331,Cash through the bank,Repeater,POS,Country-wide,6.0,High,2
121933,Consumer loans,27467.235,134955.0,133582.5,134955.0,TUESDAY,Approved,490,Cash through the bank,Repeater,POS,Country-wide,6.0,High,2
104532,Consumer loans,7329.06,38844.0,36517.5,38844.0,SUNDAY,Approved,2487,Cash through the bank,New,POS,Stone,6.0,High,2
297319,Consumer loans,5497.47,29025.0,27391.5,29025.0,THURSDAY,Approved,2476,Cash through the bank,Repeater,POS,Country-wide,6.0,High,2
406990,Cash loans,0.0,0.0,0.0,279000.0,WEDNESDAY,Canceled,141,Cash through the bank,Repeater,Cash,Credit and cash offices,36.0,Low,2
102135,Cash loans,0.0,0.0,0.0,279000.0,THURSDAY,Refused,263,Cash through the bank,Repeater,Cash,Credit and cash offices,36.0,Low,2
265172,Cash loans,11871.0,450000.0,450000.0,450000.0,SUNDAY,Approved,415,Cash through the bank,Repeater,Cash,Stone,60.0,Low,2
184550,Consumer loans,8132.67,75136.5,73201.5,75136.5,MONDAY,Approved,1949,Cash through the bank,Repeater,POS,Country-wide,10.0,High,2
331978,Revolving loans,5625.0,112500.0,112500.0,112500.0,MONDAY,Approved,139,UNKOWN,Repeater,Cards,Country-wide,0.0,Middle,2
198700,Consumer loans,8278.83,82557.0,82147.5,82557.0,THURSDAY,Approved,252,Cash through the bank,New,POS,Country-wide,12.0,High,2
323394,Consumer loans,14132.205,70636.5,74817.0,70636.5,SUNDAY,Approved,906,Cash through the bank,New,POS,Country-wide,6.0,High,2
160891,Consumer loans,6907.41,124200.0,150430.5,124200.0,SATURDAY,Approved,640,Cash through the bank,Repeater,POS,Country-wide,24.0,Middle,2
186952,Consumer loans,25091.82,181341.0,194706.0,181341.0,MONDAY,Approved,1645,Cash through the bank,Repeater,POS,Country-wide,10.0,High,2
305200,Consumer loans,1374.165,32994.0,29488.5,32994.0,TUESDAY,Approved,2699,Cash through the bank,New,POS,Country-wide,24.0,Middle,2
384553,Consumer loans,6725.655,54180.0,33246.0,54180.0,THURSDAY,Approved,1973,Cash through the bank,Repeater,POS,Country-wide,6.0,High,2
373312,Consumer loans,4155.615,32386.5,40059.0,32386.5,SATURDAY,Approved,1179,Cash through the bank,New,POS,Country-wide,12.0,High,2
334623,Consumer loans,6305.85,53991.0,52866.0,53991.0,MONDAY,Approved,1077,Cash through the bank,Repeater,POS,Country-wide,10.0,High,2
166147,Consumer loans,6431.355,36765.0,34726.5,36765.0,MONDAY,Approved,2591,Cash through the bank,New,POS,Country-wide,6.0,High,2
158005,Consumer loans,26197.2,392850.0,392850.0,392850.0,THURSDAY,Refused,1472,Cash through the bank,Repeater,POS,Stone,12.0,High,2
200159,Consumer loans,15588.945,164025.0,147622.5,164025.0,FRIDAY,Approved,1259,Cash through the bank,New,POS,Stone,12.0,High,2
208534,Cash loans,47602.71,1804500.0,1804500.0,1804500.0,SUNDAY,Refused,383,Cash through the bank,Repeater,Cash,Credit and cash offices,60.0,Low,2
350354,Cash loans,0.0,0.0,0.0,279000.0,THURSDAY,Canceled,334,Cash through the bank,Repeater,Cash,Credit and cash offices,36.0,Low,2
235076,Consumer loans,12118.41,63351.0,66694.5,63351.0,SATURDAY,Approved,1088,Cash through the bank,Repeater,POS,Country-wide,6.0,High,2
175509,Consumer loans,5908.77,45468.0,44293.5,45468.0,MONDAY,Approved,2809,Cash through the bank,New,POS,Country-wide,10.0,High,2
375686,Consumer loans,8961.615,82795.5,80662.5,82795.5,TUESDAY,Approved,2590,Cash through the bank,New,POS,Country-wide,10.0,High,2
282530,Consumer loans,6249.87,62505.0,56254.5,62505.0,MONDAY,Approved,2483,Cash through the bank,New,POS,Regional / Local,10.0,High,2
438338,Consumer loans,2514.42,24021.0,21546.0,24021.0,FRIDAY,Approved,2800,Cash through the bank,New,POS,Country-wide,12.0,High,2
437337,Consumer loans,8182.17,43416.0,45567.0,43416.0,THURSDAY,Approved,1343,Cash through the bank,Repeater,POS,Country-wide,6.0,High,2
178541,Consumer loans,7397.775,133186.5,161316.0,133186.5,WEDNESDAY,Approved,171,Cash through the bank,Repeater,POS,Country-wide,24.0,Middle,2
200094,Consumer loans,12321.945,104382.0,102208.5,104382.0,FRIDAY,Approved,1037,Cash through the bank,Repeater,POS,Country-wide,10.0,High,2
431394,Consumer loans,11535.57,121032.0,123507.0,121032.0,TUESDAY,Approved,1053,Cash through the bank,Repeater,POS,Country-wide,12.0,High,2
117651,Consumer loans,16739.055,89995.5,94747.5,89995.5,FRIDAY,Approved,339,Cash through the bank,Repeater,POS,Regional / Local,6.0,High,2
230542,Consumer loans,13744.44,93100.5,74326.5,93100.5,MONDAY,Approved,506,Cash through the bank,Refreshed,POS,Regional / Local,6.0,High,2
